,Unnamed: 0,comment
1710,1710,Do'akan untuk ayahku untuk bisa dpt hidayah dan cepat diberikan kesehatan kembali
1711,1711,Ibu nya nada mana?
1712,1712,Lihat podcast ini sejenak jd lupa utang saya..makasih keluarga indah❤❤
1713,1713,"Keren, nada muka kamu mirip banget sama ayah kamu."
1714,1714,"Ngeliat om ded, ayahnya nada, sama nada ngobrol bertiga, vibesnya jd kayak anji, leticia, sama suaminya sheila marcia 😂

Sehat2 kalian semua 🔥🔥🔥"
1715,1715,"Nonton ini terharu, seneng, senyam senyum, nangis dikit.."
1716,1716,"Bijak bgt om, salut 🙌"
1717,1717,Bahagianya... Punya orangtua2 hebat... Barakallahu fiik Nada❤
1718,1718,"Nada belajar ngaji.
Seru."
1719,1719,dgn kes babi A dan FA itu.. lumayan video ini menghening kembali otak sy
1720,1720,gua nungguin part idup Nada pas punya cowok gimana🤣🤣🤣
1721,1721,aduh sedih wakkkk.... 
1722,1722,Ada chipmank 😂😂😂rindu ayah dah❤
1723,1723,"Karakter orang yg baik, tidak aji mumpung."
1724,1724,Org baik bertemu dgn org yg berbudi luhur... Smg sll sht dn panjang umur.. dn terus brbuat kbaikkan.. Aamiin Allahumma Aamiin🤲🤲
1725,1725,nada cakep bgt skrg 😍
1726,1726,Saiya kok jadi terharu ya. Om ded kelihatan sayang banget sama nada. Salut untuk ayah nada.
1727,1727,"Nada, like father like daughter😊😊"
1728,1728,"Luar biasa, podcast ini selalu membawa sudut pandang baru. Salut untuk Mas Deddy yang selalu menyajikan konten berkualitas"
1729,1729,22:30 pria tidak bercerita
1730,1730,"Papa nada kayaknya pengen tinggal deket bareng nada🥲 sehat sehat ya, nontonnya terharu, setiap ayah kayaknya gini yaa"
1731,1731,heart warming bgt ini🥲
1732,1732,Di podcast ini pembicaraan nya berasa banget rasa sayang dan cinta
1733,1733,22:25 laki-laki tidak bercerita
1734,1734,Nada beruntung punya ayah hebat dan papa hebat👍👍👍
1735,1735,❤❤❤
1736,1736,"Hebat banget om Beben, saat anak nya sudah sukses dengan om Dedi dia enga memanfaatkan sama sekali, dan justru saat dia susah aja enga Mao minta bantuan ke om ded atau ke nada. Padahal di luar sana banyak yg memanfaatkan keluarga orang yg sudah membantu dia, salut banget sama om Beben 👍👍👍"
1737,1737,NADA OM BEN OM DED !!! NYIMAK SAMPAI SELESAI...
1738,1738,Ayah nya nada bener2 ga mau ngrepotin dan ga enakan meski sebenernya bisa manfaatin deddy buat bantu. Ini bener2 TAU DIRI ga kaya AGOES😂
1739,1739,"mukanya plek ke tiplek mirip bapanya nada, idungnya mirip bgt..."
1740,1740,"Om ded sekarang bapak² banget yaa, yang diomongin cuma anaknya😂"
1741,1741,MasyaAlloh.. Beautiful family ❤
1742,1742,"Nadaaa….. ternyata bapakmu dan bapaku sama nasibnya.. memiliki bapak yg memiliki tumor di kepala dan uda operasi 2 kali.. dan bapak ku baru selesai operasi 1 bulan yg lalu untuk operasi ke 2. Smoga selalu sehat bapak nadan dan bapaku.. aamiin..😇😇🥹🥹
Bapak nada suka kejang gk ? Bapaku suka kejang…"
1743,1743,Om ded tolong pod hub Daniel baskara putra
1744,1744,"this is such a refreshing content. thank you :) never underestimate of great father figure(s). Thank you for being the great dads for her. Means a lot to her, for sure."
1745,1745,The real orang sunda tulen .. banyak ga enakan .. ga mau ngerepotin orang .. kang beben orang tulus .. nada you must proud had him ❤
1746,1746,Allah ksih anak yg luar biasa❤❤❤❤
1747,1747,"Nada, sering2 peluk ayahmu ya.."
1748,1748,Ini namax orang ditolong tau terimakasih. 🫰🫰
1749,1749,"ya Alloh beruntung ny kamu nada ada, ayah, papa, kakak azka,, yg bner"" sayang sm nada.."
1750,1750,Kereeenn
1751,1751,TERIMA KASIH AGUS 🎉
1752,1752,Nada beruntung bgt punya dua papa..saya 1 aja uda ga pnya😢
1753,1753,Ngakak bgt pas cerita soal baju gym.. 😂😂
1754,1754,Keluarga cemara real action 💝🍻
1755,1755,"cerita nada sama kek anak gua
anak gua diangkat anak sama tetangga yang udah kek sodara sendiri karena tetangga gua 7 taon nikah belum di kasih momongan
jadi anak gua bahagia punya 2 bapak punya 2 ibu yang sayang ke dia 
🙏🏻😍"
1756,1756,Terimakasih master ded....best ❤❤❤
1757,1757,Cntk bet sumpah
1758,1758,Nada putih banget yaaaa
1759,1759,Happy day podcast kali ini om ded..❤🎉
1760,1760,"Minta doa nya kawan....
Buat bapakku yg sudah meninggal....
Perjuangan seorang bapak buat keluarga...semoga bapak di ampuni dosa""nya...khusnul khotimah...amiinnn"
1761,1761,Da gitu orang sunda mah rata rata gak enakan
1762,1762,Nada mirip ayahnya yaaa
1763,1763,"Semoga Allah memberi kesembuhan wal afiat utk ayah Nada, amiiinnn"
1764,1764,.
1765,1765,❤❤❤❤
1766,1766,"Msya allah nada beruntung punya ayah,punya papah,punya kk yg syang"
1767,1767,Undang ayah nada ketemu vidi..mreka kayanya sama..sdh bersahabat dgn kondisi mreka..
1768,1768,seneng ya punya ayah 2 bikin iri yang ditnggal ayah nya pas baru lahir seperti gw
1769,1769,keren mental nya 👍
1770,1770,Nada cantik banget
1771,1771,Ayah nya Nada terkenal pada jamannya ... Semoga selalu sehat .. saya suka denger lagu lagu T-five
1772,1772,"Yg penting nada ngga teriak"" sedih banget ya 😅😅"
1773,1773,Baru tau kalau ayahnya nada islam
1774,1774,Nada mukanya mirip ayahnya bgt😊
1775,1775,"Kok vibes nontonny Melow,... Pdhal Gak ada nangis2ny,.. Sehat terusssss lah"
1776,1776,contoh 2 sosok ayah yang keren
1777,1777,Sehat selalu om ded❤
1778,1778,Om ded. Coba suruh ayahnya nada terapi Alam kayak Marshanda. Siapa tau tumornya bisa ilang
1779,1779,YA SAYA IHKLASIN IKHLASIN IKLASIN SEMOGA JADI ORANG BERUNTUNG SELAMANYA
1780,1780,NADA BERUNTUNG BANGET DIJAGA 3 HERO KWKWK
1781,1781,"love of my love..
bring her back bring her back

dont take her away from me, bcz
u dont know
..........................................
🥲🥲

keren abis Nada dan Ayahnya
Papa Deddy barakalloh"
1782,1782,ORANG BAIK
1783,1783,"Mereka yh ngobrol gak ada nangis ²nya,,q malahan yg nangis,gembeng ih,tapi lihat agus sedih  podcast nangis²,air mataku mahal gak bs nangis,gk baper blass.."
1784,1784,"Aku ayah usia 36thn, anaku cew seumuran nada juga 16thn. Ya gitu skr gk mau dipeluk,gk mau dicium lgi, kadang aku pngn dya tetep kcil lucu bs diajak main kmna2. Skr sdh pnya dunianya sndiri."
1785,1785,"masya Allah.. seneng ayah Ben udah sehat..liat ayah, anak dan Papa nya sebahagia ini yg nonton jg ikut Bahagia.. Nada Beruntung skrg jd punya ibu dan figur lengkap keluarga punya 2 sosok Ayah yg saling melengkapi, punya kakak cowo dan cewe.. apalagi Nada spertinya anak yg multitalent dan punya kemauan yg keras .. smoga sehat2 semuanya.."
1786,1786,"beben sehat terus ya, sprti dlu saat bermain bass dgn rambut gondrong, fungky yg brgaya hip hop....
mas ded, smg berkah sekeluarga.. amin yra"
1787,1787,Angkat Agus jadi anakmu om ded. Biar agus gak syedih 😂
1788,1788,"Senang bangett, anak istimewa dijaga oleh keluarga istimewa ❤"
1789,1789,Sapa yg naruh bawang 1kg dsni😢😢
1790,1790,"rejeki tidak melulu soal duit, dapat tetangga2 yg baik dan perhatian juga rejeki yg harus di syukuri"
1791,1791,MasyaAllloooooh keluarga yang indah banget penuh cintao perhatian peduli kasih sayang. Senengnya nada pyn pria. Yg menjaga Nadda dgn cinta. Ada ayah ada papa ada kak azka❤ ini contoh yang sangat indah dan sangat baik. Beruntung sekali nada❤
1792,1792,Gak pernah liat sosok ayah hingga meninggal😭
1793,1793,"\orang sunda terus besar di bandung, penyakitnya pasti nggak enakan."
1794,1794,Subhanallah ini muka anak sama bapak mirip banget
1795,1795,Semoga aku dapat ayah baru❤❤❤❤
1796,1796,Lagi demam tapi mewek gegara ini😭😭😭
1797,1797,"ah kesel nontonnya
mau refreshing malah netes air mata terus 😢"
1798,1798,Hanya nada yg bnr bnr tenang dan beruntung bgt menjadi anak angkat dan anak kesayangan ayah dan papa nya
1799,1799,😂 ku nunggu nada ft master Daddy Corbuzier ft beben di musik wkwkwk
1800,1800,Om ded ini episode TERKEREN ...kelihatan ketulusan hati mu Om Ded ...sehat selalu ya ..Aamiin yra
1801,1801,"Alhamdulillah ayah Nada sdh membaik. 
Terima kasih Om Ded... 
Membantu nya dgn cara yg keren. 
Yg dibantu jg tdk malah memanfaatkan. 
Seneng rasanya semuanya baik2 saja. 

Beda sama kasus sebelah...."
1802,1802,Salfok sama Nada putih bgt.. 😊
1803,1803,Sehat sll org baik dan orang hebat 🤲
1804,1804,Lope_lope
1805,1805,Kirain Sholeh solikun
1806,1806,"untung abang w dulu cuma mengitis itu aja udah lupa sama keluarganya apalagi yg lain, apalagi ini tumor otak 🥶🥶😢😢😢😢"
1807,1807,"◽🌹🌹🌹◽🌹◽🌹🌹🌹
🌹◽🌸◽🌼🌹🌼◽🌸◽🌹
🌹🌸◽🌼🌹🌹🌹🌼◽🌸🌹
🌹🌸◽🌼🌹🌹🌹🌼◽🌸🌹
◽🌹🌸◽🌼🌹🌼◽🌸🌹
◽◽🌹🌸◽🌼◽🌸🌹
◽◽◽🌹🌸◽🌸🌹
◽◽◽◽🌹🌸🌹
◽◽◽◽◽••• 🍹🎼🎶💃🔥☔"
1808,1808,Orang laki tu apalagi udah menjadi seorang ayah harta yg paling tinggi adalah harga diri.... bukan kayak si Agus.... liat aja jijik.... astaghfirullah 🙏
1809,1809,"saat denger azka protect ke nada,,  amaz banget,,  meski bkn adek kandung, namun penjagaan'a.. udh cem adek kandung,, mpe ikut masuk kedalam cerita,, sweet bgt menurutku,,, azka  keren 👍"
1810,1810,"Ayahnya gak aji mumpung, bijaksana, adabnya keren. Papanya murah hati, tanggung jawab, provider. Nada, kamu beruntung punya 2 sosok ayah yg baik ❤"
1811,1811,Great om!
1812,1812,"Om beben dulu aku fans tfive, tiap ada tfive aku dtg sesuka itu❤ dan dulu ada foto brg semua personel … kaget pertama kali liat di fb om beben sakit , krn aku follow fb semua personal tfive … cpt sehat ya om, semoga kembali pulih"
1813,1813,"Mereka yg ketawa"", q yg nonton nangis sepanjang video❤❤❤❤"
1814,1814,Punya keluarga yg selalu support dan Bertemu dengan orang baik itu anugerah. Nada anak yg beruntung.
1815,1815,Wih nada punya papa 2. Aku yatim sedari kecil 😂 boleh bagi 1 gk?. Yang botak gpp deh 😂
1816,1816,"Wah.. Ayah menghukumnya kurang tuh.. Kaki ditenteng, lalu kepalanya dicelupin bak mandi. Sampai gelagapan. Itu baru hukuman... 😂😂😂😂😂 petakilan. Lucu juga ya, cewek petakilan"
1817,1817,Sehat selalu ayah-ayah dan ibu-ibu baik di dunia ini 😊
1818,1818,❤❤❤❤❤❤❤❤❤❤❤
1819,1819,lah baru tahu kalau papanya Nada.. salah satu personil T Five 😆. Band yg aku dengerin pas SD 🤣
1820,1820,Bang bando klo nonton ini bisa terjadi perseteruan antara yg d tolong dan menolong ini...😅😅
1821,1821,"Nada bengong lucu banget, dengerin Ayah and Papanya ngomongin 'menstruasi'nya 😅"
1822,1822,"indahnya dan damainya dapat orang2 seperti ini..,sungguh inspirasi,cerita pandangan positif penyemangat kebaikan bagi kedamaian ketenangan jiwa yang menyaksikan podcast ini..,subhanallah.."
1823,1823,Nada sm kak sab kyk pinang di belah dua mirip bgt
1824,1824,"Menonton sampai selesai sehat selalu buat mas Deddy, ayah nada juga pokoknya semuanya..dan sukses selalu."
1825,1825,"Nulis doa di comen, kira2 tuhan tau ngga ya?"
1826,1826,42:15 om Ded nyanyi ala Guru Pitka dari The Love Guru lucu banget 🤣
1827,1827,Emang istri nya kemana???
1828,1828,"Yaampun seneng liatnya❤
Bruntung banget nada punya ayah,papa dan aska"
1829,1829,"Ayah beben ... Love uuuu .. 
Ayah hebat 🤗🤗🤗
Ayah ben rendah hati sekali ❤"
1830,1830,Orang tua kandungnya gak mau ngerepotin
1831,1831,"Masak Nada seperti itu mencium Ayah nya...harus nya d peluk gitu....itu kan Ayah kandung   Nada.
Ayah Nada itu kangen pelukan anaknya."
1832,1832,Nonton podcast ini jd teringat alm suami dimana ca nya sdh smp diotak kecil hingga menekan batang otak...Al fatihah
1833,1833,Masyaalloh nada beruntung punya papah sama kaka Azka yg sayang ayah nya jga
1834,1834,"MasyaAllah. Nangis terharu. 
Nada.... Trust me, cinta seorang Ayah ke anak perempuannya itu paling tulus banget. Please takecare of him before it's too late. Perhatian anak pasti akan selalu buat orangtua makin sehat. Nada growth up by journey of life. Makin cantik. I'm sure OmDed will take a good care too for nada's family. Well, I can tell this because my father passed away since 2021. Dan kangennya sampe skrg. Al Fatihah.🙏"
1835,1835,Keren❤
1836,1836,Kerev❤
1837,1837,Harusnya Agus Sedih bisa berkaca dengan ayahnya nada.. Sedangkan Agus Sedih diotaknya hanya ada uang uang dan uang..
1838,1838,Segitu protechnya azka sm nada..dah sperti kk kandung
1839,1839,"Kang Beben : ""Lelaki tidak bercerita 😎"""
1840,1840,"sedih, terharu, senang, gembira, meratapi, merinding, mengenang, membayangkan.
ayahmu hebat nada"
1841,1841,"Andai sy ada diposisi ayahnya nada, sypun malu (ga enak hati) ketika ditawari segala kebaikan sama papahnya nada
Menurut hemat sy papanya nada harus mau merambah dan memaklumi keadaan suasana hatinya ayahnya nada"
1842,1842,"ikut seneng liat'a,,,  anak gadiskuh sudah mo lulus sma,, mpe sekarang masih manjah n tetep cium² papah'a meski di lingkungan pesantren tempat doi belajar,, ga peduli ada temen² atw ortu² lain..."
1843,1843,Adem liatnya Ini orang orang yang punya adab ... Mas dedi merawat dan sangant menjaga nada... Terus papanya nada juga  tidak memanfaat kan kebaikan mas dedi ... Sehat sehat semuanya dan selalu di mudahkan rizkinya ..aamiin
1844,1844,lucu bagian cium pipi....peyuk donk ahhhh
1845,1845,"Hatiku biruuuuu
Hangat sekalii"
1846,1846,orang baik ketemu orang baik Masya Allah
1847,1847,"Kok cuma Ayahnya... Bundanya Nada mana?
Kenapa Ayah Nada bolak/ik Bandung JKT?, knp gak tinggal bareng sm Bundanya Nada?

Ayah Bundanya Nada msh bersatu or sdh berpisah?... 🙏"
1848,1848,"Sesayang itu azka sama nada, smp jagain adeknya bener2 pdhl ga kandung tp ada rasa tanggung jawab yg besar😢❤❤❤❤"
1849,1849,Nada aku punya ayah . Tapi tidak ada peran nya🥹
1850,1850,"Suara om Ded kren banget ya,,,coba klu om ded jd penyanyi hehehe"
1851,1851,Nada kamu beda banget pas podcast sekarang dan pertama kali sama azka dan kedua sama sabrinaaaa.... gemes bgt!
1852,1852,siapa yg naro bawang disini??
1853,1853,Ya Alloh beruntung banget nada punya 2 ayah yang keren...
1854,1854,beben t five
1855,1855,"Nada nih contoh anak yg benar2 bisa menempatkan diri sehingga tetap dekat dengan ayah  kandung tanpa mengurangi keakrabanya dg ayah angkatnya, semoga ttp menjadi anak yg sholehah"
1856,1856,❤
1857,1857,masyaAllah sehat selalu ayahnya nada
1858,1858,liat yang kali ini kok terharu ya
1859,1859,Lo Hebat Ded...👍
1860,1860,"Busyet dah gw malah lupa, dan memgingat sebentar ""siapa ya bapak angkatnya nada"", padahal ada disitu😀"
1861,1861,nada kmu beruntung punya ayah dan papa yg hebat😢
1862,1862,tontonan sehat ini
1863,1863,WAH GILA SIH INI HAPPYNYA SENENGNYA HARUNYA BAHAGIANYA NYAMPE KERASA SAMAPAI SINI !!!! SEHAT2 SELALU SEMUANYA GOD BLESS U ALL !!!
1864,1864,"Nada beruntuung bangettt di sayangi 2 ayah papa,,, ❤ gapai cita2mu & banggakan klrga tercintamu nada,,"
1865,1865,di malaysia gak ada yg kaya loe om ded! Gue salut bangat sama loe om. loe benar² sangat menginspirasi gue dan seluruh masyarakat malaysia dan indonesia.. tabik sama loe om ✊
1866,1866,Orang kalau ditolong tau diri tau terimakasih enak dan adem kehidupan nya❤
1867,1867,Sbg ibu ngerti posisi ayah yg kangen anak 😢😢😢....
1868,1868,"Mang ortu nada cerai ya sekarang? 
Kok ayahnya tinggal sendirian"
1869,1869,"42:16....
Kok gw dengenya Om Ded tahlil: Laa Ilaha Illa Ilaha... 😂

Ya Allah maafin hamba 😂😂"
1870,1870,Dalam keluarga itu marah berarti sayang 🎉 Best Family of the year
1871,1871,tolong yang teriak2 sedih lihat ini woy... biar berkurang tololnya...
1872,1872,Nada must be grateful has such amazing dads 🤩
1873,1873,"Semoga ayahnya nada cepet pulih,panjang umur dan sehat selalu. Aamiin"
1874,1874,Nada full of love bgt....iri bgt gw
1875,1875,Aaaaaaaaaaaa manis bgt ini isi obrolannya ❤️❤️
1876,1876,.
1877,1877,karna cowok tidak bercerita 😎
1878,1878,"Om ded bener2 memperhatikan anak perempuan nya sama masa haidnya, bisa tau perubahan anak perempuan nya. Pph h bat ga semua seorang ayah bisa ngerti perubahan anak perempuan nya"
1879,1879,Bunda nya kemana? Gak bareng lg?
1880,1880,Keren
1881,1881,Keren... Haru.. Iri jg krna aq bapa satu aja gk ngurusin😢
1882,1882,"lihatlah, keluarga ini ga aji mumpung. bahkan ayahnya gamau dibiayai anaknya yang sudah diangkat om ded yg sudah pasti banyak duit wkwk..
om ded ga salah bantu orang karna baik anak dan orangtuanya ga memanfaatkan keadaan. bukan kayak yg sebelah wkwkkw"
1883,1883,"Saya selalu ikut perkembangan om , nada , ayahnya semua family corbuzier . Saya turut bahagia tengok nada ceria . Om ceria . Moga ii selalu happy dan sihat selalu sekeluarga . Salam dari saya orang MALAYSIA ❤"
1884,1884,nada baik iya
1885,1885,Azka keren sih jagain adiknya banget🤩
1886,1886,Saya kira anak kandung dedi
1887,1887,Kenapa aku yang nangis apa lagi ayah aku udah alm 😭😭😭😭
1888,1888,Podcast termanis
1889,1889,Ayah nada tuh personil base jam kan ya?
1890,1890,😂😂 menit 28-30 kocak
1891,1891,Menit 28  tak terasa air mataku menetes😢 terharu sama perhatian Aska dan Om Deddy ke Nada
1892,1892,"Mungkin saran buat nada, nadanya harus lebih care lagi (bukan berarti sekarang ga care ya) tapi lebih aware lagi, karena faham posisi mas Beben mungkin pasti ga enakan karena situasinya udah beda. Jadi jangan di minta tapi nadanya yang harus lebih action duluan, sering kunjungi karena udah umur segitu dengan kondisi seperti itu ya tinggal orang² terdekat yang dia punya salah satunya anaknya. Semoga semakin pulih kembali mas beben 🤍"
1893,1893,Mamanya nada mana ya om
1894,1894,Distiap rezkimu ada hak orang lain di dalamnya...
1895,1895,episode mengharukan tanpa self pity
1896,1896,"Hebatnya seorang ayah yg baik...tak pernah mau menceritakan perihnya hidupnya walaupun dititik terendah..percayalah kang beben tipikal ayah yg sangat the best mirip ayah saya...apapun yg terjadi disimpan sendiri dari mereka saya belajar jadi ayah yg sebebarnya..saya saat ini mempunyai 2anak cewe yg apapun yg terjdi merka taunya ayahnya baik2saja bersama ibunya.....
Big respect buat om dedi dan kang beben...nanda anak yg smart dan berbakti terlihat dari sikap terhadap kedua bapanya❤❤❤"
